ID#,Balance,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
2399,46876,9680,7,0,0,3498
2400,14075,4286,15,0,0,3513
2401,59895,10500,4,0,0,3497
2402,25936,0,0,0,0,3495
2403,134318,333,3,258,1,3488
2404,32807,17259,4,0,0,3482
2405,38591,11039,18,0,0,3488
2406,48958,24430,5,0,0,3483
2407,10710,1000,1,0,0,3460
2408,60349,10350,18,0,0,3468
2409,9453,2585,5,0,0,3463
2410,60867,41345,18,0,0,3454
2411,27590,100,1,0,0,3455
2412,100069,18745,13,0,0,3454
2413,27820,3005,11,0,0,3454
2414,20503,520,3,0,0,3445
2415,137371,4977,6,1977,4,3447
2416,12950,12798,18,195,1,3432
2417,25207,6883,13,0,0,3440
2418,17088,0,0,0,0,3510
2420,24100,26674,23,2300,7,3421
2421,101632,48658,14,0,0,3432
2422,233449,21274,18,0,0,3419
2423,45257,3625,7,0,0,3417
2424,626,626,1,0,0,3393
2425,18272,2920,5,0,0,3405
2426,10756,1375,4,0,0,3104
2427,161281,6321,8,175,1,3399
2428,75680,23159,14,0,0,3397
2429,59839,26962,18,0,0,3404
2430,201259,40755,34,0,0,3398
2431,101772,26480,17,1000,2,3396
2432,190674,104159,33,4754,15,3396
2433,1452,2375,5,0,0,3396
2434,30902,4175,12,50,1,3384
2435,65458,28356,24,1100,3,3382
2436,114067,42569,23,0,0,3336
2437,93371,55338,20,0,0,3382
2438,20207,3033,12,0,0,3370
2439,41040,66292,14,200,2,3372
2440,41062,8275,11,0,0,3356
2441,208825,42007,23,0,0,3369
2442,81087,18971,12,0,0,3362
2443,14336,0,0,0,0,3349
2444,29929,18032,17,150,1,3344
2445,121390,8500,4,0,0,3342
2446,23226,2236,2,0,0,3343
2447,451294,45907,22,500,1,3347
2448,68012,247,3,0,0,3342
2449,23589,0,0,0,0,3336
2450,35033,1000,1,0,0,2913
2451,19860,1500,5,0,0,3281
2452,49588,4960,14,100,1,3299
2453,111442,30368,19,0,0,3392
2454,87402,41685,21,0,0,3306
2455,21875,12398,15,0,0,3299
2456,71459,36608,28,1020,3,3312
2457,34049,2030,8,0,0,3306
2458,39759,100,1,100,1,3278
2459,64138,22089,19,0,0,3257
2460,83811,25936,15,500,1,3281
2461,51864,6795,13,0,0,3279
2462,168886,66859,21,200,1,3285
2463,51730,2875,16,0,0,3264
2464,118141,46521,11,0,0,3259
2465,76060,33424,30,0,0,3263
2466,25316,0,0,0,0,3258
2467,16859,64109,45,4822,9,3266
2468,42236,8639,10,8389,9,3259
2469,3446,0,0,0,0,3245
2470,26119,3189,6,0,0,3257
2471,136732,87549,20,0,0,3252
2472,14554,0,0,0,0,3237
2473,165203,36666,20,0,0,3239
2474,76513,45265,16,0,0,3235
2475,137076,61276,24,1600,4,3225
2476,11952,0,0,0,0,3244
2477,44742,2500,1,0,0,3217
2478,94022,2585,14,0,0,3222
2479,29287,0,0,0,0,3216
2480,199273,58457,14,0,0,3217
2481,114868,45996,22,0,0,3204
2482,37335,19507,17,0,0,3202
2483,45522,10728,13,0,0,3197
2484,66524,34682,23,0,0,3188
2485,38411,500,1,500,1,3190
2486,38137,11050,3,50,1,3182
2487,22077,1385,4,0,0,3187
2488,65784,10953,50,0,0,3169
2489,95916,11845,11,0,0,3182
2490,122164,9944,16,0,0,3182
2491,307149,58008,19,650,2,3173
2492,200089,75019,21,300,2,3166
2493,161453,38956,44,0,0,3158
2494,135568,40051,21,0,0,3166
2495,98339,16336,13,0,0,3145
2496,26103,13692,18,0,0,3151
2497,11133,0,0,0,0,3147
2498,7011,19791,16,0,0,3152
2499,177232,14787,13,0,0,3137
2500,29298,24656,13,0,0,3141
2501,35304,30532,13,0,0,3131
2502,14952,250,1,250,1,3099
2503,163315,8035,29,0,0,3120
2504,23649,3250,16,0,0,3176
2505,4460,4741,14,1816,1,3113
2506,169794,22824,19,767,2,3119
2507,23781,50,1,50,1,3085
2508,704113,98119,23,0,0,3082
2509,34942,19016,13,0,0,3089
2510,5970,1000,1,0,0,3091
2511,192246,3170,5,500,1,3083
2512,34103,34630,16,0,0,3115
2513,142152,19464,13,0,0,3088
2514,12713,0,0,0,0,3077
2515,28848,0,0,0,0,3069
2516,10940,0,0,0,0,3062
2517,24372,255,1,255,1,3064
2518,29005,90,3,0,0,3060
2519,215155,57130,15,0,0,3069
2520,30062,7373,10,4373,8,3057
2521,13117,1972,3,0,0,3027
2522,86341,20991,16,0,0,3053
2523,142810,8000,4,0,0,3049
2524,8399,21136,13,0,0,3052
2525,120622,25675,14,500,1,3040
2526,86150,7600,34,100,1,3011
2527,14079,6503,16,0,0,2999
2528,10036,13959,16,0,0,3030
2529,80737,2845,5,150,1,3028
2530,25435,7147,32,0,0,3027
2531,241165,1700,3,200,2,3000
2532,85826,33678,29,0,0,3026
2533,654,14967,10,0,0,3022
2534,11525,0,0,0,0,3008
2535,40204,850,3,350,2,3006
2536,22963,0,0,0,0,2998
2537,47165,4545,4,0,0,2992
2538,103240,44627,29,50,1,2993
2539,61737,6789,12,0,0,2921
2540,25766,2548,16,100,2,2973
2541,147090,35511,31,1800,16,2927
2542,79333,1500,3,1500,3,2977
2543,4923,305,2,0,0,2985
2544,56687,48989,28,0,0,2973
2545,326704,37408,19,0,0,2962
2546,45149,21292,10,0,0,2949
2547,57477,2607,4,0,0,3038
2548,48265,1000,1,0,0,2951
2549,34249,4100,12,0,0,2951
2550,210491,48287,18,0,0,2958
2551,25671,10513,12,0,0,2945
2552,191583,25675,18,0,0,2950
2553,90332,12845,25,0,0,2927
2554,53532,30808,18,0,0,2927
2555,71507,3750,6,0,0,2934
2556,35196,0,0,0,0,2922
2557,30034,15816,6,0,0,2908
2558,47787,47223,21,450,1,2921
2559,46967,2000,9,0,0,2888
2560,103615,13668,15,1300,11,2896
2561,5110,0,0,0,0,2901
2562,128927,61165,14,0,0,2882
2563,5000,5000,1,0,0,2893
2564,126701,20636,15,0,0,2878
2565,34855,230,3,0,0,2882
2566,34464,5312,5,0,0,2886
2567,86638,45861,13,0,0,2867
2568,140398,118013,26,1100,4,2972
2569,65812,185,2,0,0,2854
2570,34177,7072,16,350,1,2867
2571,58195,24808,13,0,0,2838
2572,34781,11270,12,0,0,2859
2573,22457,17579,15,0,0,2858
2574,19996,500,1,0,0,3217
2575,26256,2000,9,0,0,2847
2576,42966,7734,6,0,0,2840
2577,3129,0,0,0,0,2840
2578,138008,34178,14,200,1,2962
2579,9611,2250,3,0,0,2845
2580,40702,39897,14,0,0,2826
2581,105579,16332,12,0,0,2830
2582,46654,3215,6,0,0,2830
2583,518960,15700,8,200,1,2819
2584,39715,17388,12,0,0,2826
2585,199,0,0,0,0,2822
2586,6345,7719,18,0,0,2805
2587,72598,6090,8,1100,1,2804
2588,59805,2900,7,1700,5,2802
2589,10307,0,0,0,0,2808
2590,37997,11073,5,0,0,2805
2591,102083,12978,14,150,2,2780
2592,104632,26700,10,1200,7,2791
2593,18260,500,1,0,0,2780
2594,28484,350,3,0,0,2782
2595,29105,5000,1,0,0,2774
2596,49560,0,0,0,0,2770
2597,29346,150,1,150,1,2773
2598,75288,36866,20,0,0,2774
2599,42366,6293,9,0,0,2770
2600,151336,11400,6,1000,4,2742
2601,48363,790,3,0,0,2766
2602,11529,15738,15,0,0,2768
2603,61956,17500,2,0,0,2755
2604,15378,25236,9,736,3,2741
2605,85346,2835,3,0,0,2748
2606,215946,2125,10,0,0,2740
2607,66539,27894,17,0,0,2741
2608,97131,33324,19,1500,3,2727
2609,14513,0,0,0,0,2731
2610,211773,23256,30,0,0,2675
2611,45742,7625,23,250,1,2712
2612,39862,14152,18,350,2,2727
2613,75132,53001,23,400,3,2720
2614,91296,19057,16,0,0,2712
2615,117290,1754,8,0,0,2717
2616,75556,2790,6,0,0,2712
2617,5103,5103,2,0,0,2697
2618,10747,990,4,500,1,2697
2619,31789,10220,17,0,0,2699
2620,59515,3170,5,0,0,2705
2621,86913,23705,6,0,0,2691
2622,49129,16921,18,500,1,2692
2623,135408,62224,15,607,1,2697
2624,41152,3250,19,0,0,2669
2625,145750,10986,12,0,0,2531
2626,7041,1747,12,0,0,2718
2627,273442,54625,35,2850,7,2676
2628,44514,3577,13,0,0,2657
2629,96490,2000,1,0,0,2665
2630,45050,4875,10,500,1,2669
2631,91048,51580,20,100,1,2669
2632,20352,1900,5,500,1,2658
2633,34294,17683,14,0,0,2661
2634,59696,63827,22,500,1,2654
2635,106155,0,0,0,0,2657
2636,29244,6252,13,0,0,2650
2637,27592,335,3,0,0,2633
2638,16128,475,3,0,0,2643
2640,51353,8114,16,2004,10,2637
2641,235422,30208,14,0,0,2629
2642,7456,0,0,0,0,2635
2643,33604,13619,16,0,0,2633
2644,24803,0,0,0,0,2623
2645,58411,2500,1,0,0,2619
2646,3273,500,1,0,0,2749
2647,28480,2644,6,0,0,2628
2648,46706,3344,16,0,0,2609
2649,102230,3406,5,500,1,2620
2650,12096,50,1,50,1,2607
2651,118487,3388,14,0,0,2592
2652,20518,5580,10,0,0,2600
2653,6280,1220,6,200,2,2578
2654,11700,0,0,0,0,2585
2655,391,9000,1,0,0,2581
2656,78305,130,3,0,0,2580
2657,145214,3500,4,500,1,2560
2658,137760,64949,13,0,0,2580
2659,88563,42410,27,0,0,2567
2660,25748,0,0,0,0,2566
2661,27102,27102,9,0,0,2563
2662,25824,17760,20,750,2,2559
2663,23054,400,3,300,2,2553
2664,29150,13952,14,0,0,2544
2665,37529,25706,14,0,0,2558
2666,7515,13681,18,0,0,2552
2667,194576,41315,16,550,1,2539
2668,24265,1854,12,0,0,2550
2669,16773,140,2,0,0,2525
2670,5432,1000,2,1000,2,2535
2671,110480,44191,22,500,1,2539
2672,86273,35304,15,500,1,2523
2673,20674,16876,22,0,0,2528
2674,8335,3750,16,0,0,2522
2675,40893,1130,3,0,0,2518
2676,644881,14350,28,10850,26,2511
2677,61081,37682,21,2000,4,2509
2678,27438,2528,6,2528,6,2490
2679,14748,2210,7,0,0,2497
2680,49514,4500,22,0,0,2569
2681,7457,17131,5,0,0,2496
2682,97193,13338,12,0,0,2502
2683,68456,6317,5,0,0,2488
2684,123842,24295,14,0,0,2500
2685,61285,55027,22,0,0,2412
2686,20157,1450,3,150,1,2455
2687,41073,13993,20,0,0,2493
2688,21784,6208,14,0,0,2483
2689,12868,1875,8,0,0,2483
2690,147862,44783,14,0,0,2426
2691,11836,5075,14,350,1,2479
2692,25681,14941,20,2963,16,2468
2693,282784,19314,17,3100,7,2460
2694,59704,57404,14,0,0,2440
2695,75279,5375,21,0,0,2459
2696,66681,4478,16,3504,12,2465
2697,72085,20310,12,150,1,2462
2698,2039,0,0,0,0,2451
2699,2214,0,0,0,0,2448
2700,16208,0,0,0,0,2451
2701,25829,1375,4,0,0,2444
2702,83217,3679,4,0,0,2447
2703,9520,12515,13,0,0,2438
2704,103215,16726,14,0,0,2427
2705,62629,36986,14,0,0,2438
2706,45603,5964,13,0,0,2432
2707,44792,9463,16,0,0,2430
2708,97535,0,0,0,0,2418
2709,60085,14714,17,0,0,2404
2710,76938,23503,13,0,0,2422
2711,2562,9075,11,1050,3,2412
2712,7685,500,4,0,0,2406
2713,102942,56780,18,0,0,2405
2714,7029,495,3,0,0,2565
2715,2119,0,0,0,0,2399
2717,207311,31000,37,12000,24,2395
2719,77753,12483,13,0,0,2377
2720,171637,4300,8,2800,7,2364
2721,35243,10046,15,1500,3,2356
2722,46186,9744,14,0,0,2364
2723,54810,19665,21,0,0,2368
2724,25637,445,3,0,0,2367
2725,35088,320,2,0,0,2362
2726,73899,2745,14,500,1,2362
2727,81171,3700,4,100,1,2348
2728,39418,700,3,200,2,2343
2729,62124,0,0,0,0,2355
2730,14134,2125,9,0,0,2312
2731,405499,72318,46,9729,29,2329
2732,20353,1729,5,0,0,2298
2733,93154,30752,21,0,0,2333
2734,9492,781,6,250,1,2320
2735,18369,800,4,700,3,2327
2736,32824,1660,5,100,1,2339
2737,109416,73665,39,2200,5,2327
2738,28312,1726,13,0,0,2335
2739,78462,20291,14,0,0,2311
2740,32740,10722,4,0,0,2315
2741,57293,1000,1,0,0,2319
2742,174743,27460,12,0,0,2326
2743,59486,3517,4,0,0,2315
2744,211355,11238,12,0,0,2294
2745,56805,16617,17,0,0,2307
2746,278258,1000,1,0,0,2298
2747,18545,25053,22,0,0,2304
2748,5570,9094,26,0,0,2287
2749,44690,24779,15,1000,2,2297
2750,127835,52700,21,0,0,2301
2751,32540,44283,17,100,1,2297
2752,54396,34007,16,0,0,2283
2753,162840,57382,15,0,0,2277
2754,109441,6500,10,4000,8,2237
2755,7369,0,0,0,0,2277
2756,16378,0,0,0,0,2272
2757,39859,3675,8,0,0,2272
2758,44214,24928,13,0,0,2259
2759,73102,18156,20,0,0,2272
2760,3552,10597,17,0,0,2264
2761,71593,22666,17,0,0,2266
2762,74072,50272,39,0,0,2264
2763,42970,7889,14,0,0,2256
2764,23385,18303,15,150,1,2248
2765,51176,40397,16,0,0,2243
2766,12426,0,0,0,0,2238
2767,10062,2000,9,0,0,2242
2768,34790,0,0,0,0,2272
2769,95759,9198,12,6195,8,2231
2770,51592,18678,9,0,0,2230
2771,23294,420,4,0,0,2228
2772,33398,14086,15,0,0,2223
2773,229576,9030,19,9000,18,2217
2774,60250,43071,12,0,0,2214
2775,81871,23068,20,0,0,2222
2776,259529,700,3,200,2,2210
2777,430,220,1,0,0,2196
2778,75949,952,4,0,0,2195
2779,44206,22598,14,500,1,2247
2780,125274,3150,4,550,2,2194
2781,104670,3993,12,0,0,2202
2782,282971,5780,16,300,3,2192
2783,28731,29782,11,0,0,2182
2784,16965,2475,13,0,0,2182
2785,50658,1600,3,500,1,2174
2786,124681,23392,39,2287,5,2173
2787,74352,17868,15,0,0,2188
2788,70308,41704,19,0,0,2186
2789,98722,18012,19,50,1,2178
2790,79020,3422,10,0,0,2179
2791,28335,400,3,0,0,2161
2792,22011,0,0,0,0,2167
2793,49436,33836,13,0,0,2167
2794,145072,15000,4,0,0,2152
2795,8992,9113,11,0,0,2145
2796,72497,24279,13,0,0,2161
2797,187999,52429,49,4550,24,2184
2798,62335,500,1,0,0,2147
2799,41556,26682,4,0,0,2131
2800,15436,6147,13,0,0,2138
2801,109618,14159,11,0,0,2138
2802,182228,41048,12,0,0,2139
2803,1000,0,0,0,0,2126
2804,36699,2500,13,0,0,2119
2805,135828,34495,28,450,2,2142
2806,39098,18992,14,0,0,2129
2807,20713,13421,12,400,1,2104
2808,18959,0,0,0,0,2115
2809,28010,150,3,0,0,2115
2810,148976,2650,3,650,2,2108
2811,126680,18248,39,4723,31,2108
2812,664,0,0,0,0,2108
2813,18533,27904,14,0,0,2102
2814,202168,12463,18,0,0,2098
2815,4653,0,0,0,0,2094
2816,37839,11512,16,0,0,2084
2817,29196,7011,15,0,0,2082
2818,38378,1600,4,600,3,2091
2819,66716,22571,16,200,1,2082
2820,7500,0,0,0,0,2084
2821,47992,645,4,450,1,2073
2822,85823,0,0,0,0,2074
2823,32323,1250,3,0,0,2074
2824,87633,69237,37,4050,9,2068
2825,104523,4000,2,0,0,2073
2826,60856,17332,8,0,0,2076
2827,15526,2750,15,0,0,2063
2828,83781,35151,22,200,1,2066
2829,17681,500,1,0,0,2059
2830,76909,18405,12,0,0,2066
2831,22084,2773,10,0,0,2054
2832,50783,11595,15,0,0,2060
2833,43220,4985,20,100,1,2041
2834,41275,0,0,0,0,2035
2835,13738,6485,18,900,5,2042
2836,32270,0,0,0,0,2040
2837,22053,39810,27,0,0,2042
2838,32708,11556,13,0,0,2035
2839,7108,5598,8,2500,5,2026
2840,47056,0,0,0,0,2031
2841,112197,32108,16,0,0,2013
2842,106757,51234,13,0,0,2013
2843,105294,56281,26,850,5,2021
2844,180481,18315,25,3100,7,2019
2845,169139,9500,5,0,0,2019
2846,92406,9402,26,750,2,1999
2847,41150,0,0,0,0,2000
2848,3831,2,4,0,0,2013
2849,48014,0,0,0,0,2005
2850,19078,200,1,200,1,1999
2851,3965,8228,12,0,0,2003
2852,37965,2250,5,0,0,1998
2853,69884,89360,24,450,2,1990
2854,24557,18957,20,0,0,1996
2855,16733,1000,1,0,0,1983
2856,41824,2100,3,0,0,1982
2857,8188,500,1,500,1,1985
2858,36146,4091,10,3091,9,1975
2859,37331,0,0,0,0,1970
2860,15000,15000,1,0,0,1976
2861,232194,46165,17,0,0,1978
2862,8557,200622,5,622,3,1955
2863,1000,1000,1,0,0,1970
2864,84179,22397,19,0,0,1976
2865,66590,1300,13,0,0,1975
2866,66445,22276,13,0,0,1975
2867,174286,11850,18,2100,5,1950
2868,33951,12279,14,0,0,1963
2869,27204,7627,16,0,0,1968
2870,16442,0,0,0,0,1962
2871,39669,31989,14,0,0,1955
2872,8063,18250,5,0,0,1950
2873,15243,675,3,0,0,1944
2874,17603,7247,14,0,0,1958
2875,66466,86952,22,0,0,1956
2876,52537,49146,19,100,2,1944
2877,51172,500,4,0,0,1939
2878,56186,27538,20,400,4,1926
2879,18074,1625,6,0,0,1765
2880,31759,0,0,0,0,1922
2881,34007,440,2,0,0,1937
2882,28338,90,2,0,0,1936
2883,28693,8229,20,0,0,1937
2884,15036,7917,8,0,0,1935
2885,26797,0,0,0,0,1928
2886,79192,14404,21,150,1,2080
2887,83651,14809,18,1997,3,1914
2888,19128,10595,27,0,0,1919
2889,11245,0,0,0,0,1920
2890,18735,4100,19,0,0,1913
2891,43310,11943,14,0,0,1804
2892,51142,5000,3,0,0,1874
2893,127588,11297,11,0,0,1906
2894,43304,3750,4,250,2,1887
2895,33064,300,3,0,0,1895
2896,10424,0,0,0,0,1894
2897,6517,2025,8,0,0,1900
2898,47160,0,0,0,0,1898
2899,15584,2875,16,0,0,1894
2900,164222,7300,5,800,3,1892
2901,248738,500,1,0,0,1888
2902,25853,23163,18,0,0,1886
2903,113183,4200,8,600,5,1865
2904,153664,55567,17,0,0,1881
2905,21285,2375,12,0,0,1879
2906,70353,2986,15,150,2,1879
2907,39728,16359,11,0,0,1860
2908,28294,0,0,0,0,1865
2909,109505,15766,23,0,0,1867
2910,78317,34282,35,2537,11,1859
2911,20969,40234,13,150,1,1831
2912,36398,9704,22,0,0,1858
2913,166199,10550,5,50,1,1851
2914,147770,64517,31,450,4,1831
2915,16875,500,1,0,0,1838
2916,17060,0,0,0,0,1836
2917,44101,57114,19,0,0,1829
2918,142729,0,0,0,0,1823
2919,23578,16366,17,500,1,1830
2920,19881,800,4,800,4,1822
2921,62960,50255,10,0,0,1824
2922,16685,400,2,0,0,1817
2923,33405,1600,3,0,0,1808
2924,37211,23007,18,0,0,1817
2925,2900,2900,29,2900,29,1804
2926,99226,5796,12,0,0,1811
2927,31899,29816,20,500,1,1804
2928,17769,5165,10,0,0,1807
2929,50212,1507,7,500,1,1801
2930,32125,1010,4,500,2,1795
2931,12120,1000,1,0,0,1802
2932,82352,5760,18,0,0,1797
2933,6286,230,3,0,0,1788
2934,17326,0,0,0,0,1787
2935,32234,17001,13,0,0,1780
2936,60386,24356,14,1565,1,1785
2937,56174,6589,15,0,0,1768
2938,81144,34664,17,0,0,1769
2939,51737,3119,19,0,0,1774
2940,95537,29226,17,150,1,1774
2941,36311,100,1,100,1,1766
2942,23518,11843,13,0,0,1768
2943,34042,3463,14,250,1,1761
2944,19591,4437,8,0,0,1772
2945,46455,6817,11,0,0,1763
2946,89413,24667,21,0,0,1767
2947,169546,68315,24,600,2,1761
2948,17135,60,2,0,0,1747
2949,72253,29227,16,0,0,1752
2950,8344,1500,2,500,1,1753
2951,52718,11540,11,0,0,1755
2952,23933,10144,15,0,0,1804
2953,179207,7041,6,0,0,3169
2954,76177,31922,16,0,0,3057
2955,11472,9068,14,0,0,3290
2956,131635,60315,9,0,0,2756
2957,124027,8698,12,0,0,2952
2958,15138,140,3,0,0,2993
2959,43229,5000,1,0,0,2644
2960,310226,61894,28,1700,9,2900
2961,27043,0,0,0,0,2814
2962,55381,0,0,0,0,3600
2963,53983,24862,13,0,0,3512
2964,59179,18908,15,0,0,3530
2965,43510,4850,6,350,2,3328
2966,32886,3606,10,0,0,3281
2967,7015,1150,3,150,2,3398
2968,19627,500,1,500,1,3340
2969,79903,6600,13,3300,9,3162
2970,28464,5167,16,0,0,3344
2971,9768,7069,8,100,1,3242
2972,18522,4100,8,600,5,3256
2973,55086,525,3,400,2,3293
2974,158986,3558,14,0,0,3404
2975,18939,855,3,0,0,3216
2976,242018,3050,3,550,2,3218
2977,61474,47717,14,0,0,3354
2978,53892,28641,20,0,0,3131
2979,23315,705,5,50,1,3309
2980,33918,145,3,0,0,3012
2981,65926,11639,17,0,0,3362
2982,67753,18303,15,0,0,3134
2983,49280,22370,16,0,0,3312
2984,97606,42980,24,0,0,3355
2985,36861,4642,16,1200,3,3350
2986,49749,13609,18,0,0,3265
2987,36300,450,2,350,1,3329
2988,80500,16368,16,0,0,3146
2989,8210,9122,16,0,0,3312
2990,40257,12885,31,0,0,3237
2991,31930,1337,6,267,1,3330
2992,9154,0,0,0,0,3260
2993,54345,1850,8,0,0,3348
2994,38835,2625,11,500,1,3378
2995,4858,0,0,0,0,3294
2996,56745,6000,3,0,0,3280
2997,87507,17714,19,0,0,3274
2998,84126,5858,11,4358,10,3159
2999,27566,6362,24,0,0,3279
3000,22805,26334,27,1800,6,3294
3001,38508,13523,13,0,0,3279
3002,8184,0,0,0,0,2832
3003,12263,325,1,325,1,3224
3004,89576,20333,15,0,0,3099
3005,183303,11500,3,500,1,3281
3006,326201,19350,14,0,0,3119
3007,132894,34540,15,0,0,3106
3008,12881,500,1,0,0,3244
3009,114037,14000,7,500,1,3201
3010,71682,11662,11,0,0,3173
3011,94016,4773,6,0,0,3161
3012,71263,80554,41,0,0,2987
3013,16341,0,0,0,0,3190
3014,60331,17878,27,0,0,3036
3015,47966,51615,11,650,3,3145
3016,148086,32551,14,0,0,2913
3017,15279,17984,19,300,1,3139
3018,0,5491,18,2116,5,3204
3019,52885,1600,6,100,1,3020
3020,36844,21715,16,0,0,3161
3021,142527,24091,47,4650,24,3206
3022,20390,2500,1,0,0,2528
3023,29182,50698,14,0,0,2999
3024,65207,34832,18,1450,4,3115
3025,568,710,3,0,0,3053
3026,30759,510,3,0,0,3195
3027,276,2396,3,396,1,3042
3028,22496,9712,14,500,1,3180
3029,23846,9177,6,0,0,2678
3030,26505,0,0,0,0,3102
3031,72131,7681,17,0,0,2390
3032,24406,5005,14,0,0,3127
3033,63193,20372,14,100,1,3036
3034,23179,0,0,0,0,2794
3035,14710,3500,2,0,0,3149
3036,74073,45526,41,200,1,2976
3037,43348,68846,25,200,1,2869
3038,97424,63796,17,0,0,2873
3039,20603,115,5,0,0,3054
3040,92097,20450,8,1850,3,2825
3041,31520,130,2,0,0,2858
3042,29350,27703,15,0,0,3020
3043,20537,44791,21,2612,4,1569
3044,17376,4920,11,0,0,2265
3045,24563,5718,8,4218,5,1776
3046,52562,23773,15,600,2,3021
3047,48224,0,0,0,0,2888
3048,13271,0,0,0,0,1435
3049,129919,7150,5,650,2,3053
3050,17893,9623,13,0,0,3074
3051,52693,947,4,0,0,2374
3052,50895,29618,15,0,0,2980
3053,36459,7573,17,5473,15,2885
3054,68532,68704,21,0,0,2822
3055,34862,2725,5,0,0,3004
3056,20391,90,3,0,0,2884
3057,178010,5500,4,500,1,2777
3058,20773,13619,14,0,0,2765
3059,264735,6980,17,0,0,2894
3060,45883,5647,11,0,0,1464
3061,36978,100,1,100,1,3033
3062,449205,4750,9,3250,8,3071
3063,45005,0,0,0,0,2934
3064,45533,56208,16,0,0,2963
3065,26513,7670,14,0,0,2678
3066,20417,5000,1,0,0,3013
3067,7490,0,0,0,0,3042
3068,14394,935,4,150,2,2754
3069,103888,4379,3,4379,3,2238
3070,61191,8502,17,0,0,2112
3071,7329,10639,16,0,0,2993
3072,12688,0,0,0,0,2993
3073,106921,26666,13,0,0,2581
3074,31668,1800,3,300,2,2271
3075,34996,6313,14,150,1,2909
3076,23099,300,3,300,3,2292
3077,109133,21378,16,0,0,2989
3078,103586,4000,7,3900,6,2726
3079,45575,23223,17,0,0,2964
3080,76430,13653,17,0,0,3018
3081,18059,0,0,0,0,2019
3082,188759,3082,3,0,0,2817
3083,36953,25598,16,0,0,2997
3084,27155,47252,15,300,1,3001
3085,89112,28670,29,0,0,2680
3086,72768,290,3,0,0,2762
3087,23178,0,0,0,0,2351
3088,25676,0,0,0,0,1597
3089,63190,18950,13,250,1,3041
3090,1666,980,3,0,0,2761
3091,105544,31001,16,500,1,2888
3092,206287,11294,20,150,1,2819
3093,40255,2975,13,750,2,2880
3094,5317,0,0,0,0,2992
3095,7606,29307,17,0,0,2930
3096,43255,2691,3,750,1,2864
3097,22414,1094,3,0,0,2957
3098,92225,48276,19,350,1,2972
3099,127199,2563,14,0,0,2917
3100,12176,875,7,0,0,2268
3101,142929,40826,23,0,0,2803
3102,28670,11727,11,0,0,2980
3103,82122,700,3,700,3,3044
3104,54637,21181,27,4673,21,2927
3105,6181,2000,9,0,0,2878
3106,25485,9655,10,2800,8,2798
3107,16136,0,0,0,0,1177
3108,128213,7956,13,500,1,2522
3109,92492,11029,6,0,0,2839
3110,85412,25102,16,500,1,2816
3111,46003,1340,7,0,0,2698
3112,95982,3630,3,0,0,2623
3113,20529,0,0,0,0,2644
3114,28254,17117,19,1050,6,2692
3115,26101,3900,15,3900,15,2222
3116,50939,16453,16,0,0,2753
3117,35039,174,1,0,0,2314
3118,175501,34318,36,7974,19,2691
3119,1439,80,2,0,0,2684
3120,214674,25688,23,2500,5,2607
3121,38429,1004,2,1004,2,2521
3122,22865,1750,7,0,0,2375
3123,23033,7910,15,0,0,2765
3124,103172,3125,3,0,0,2416
3125,23448,36941,18,700,3,2675
3126,115161,9050,18,3050,15,2417
3127,58382,11327,32,4800,23,2480
3128,156766,23375,27,0,0,2840
3129,34137,335,5,0,0,2593
3130,17219,6167,10,3757,6,2627
3131,43823,500,1,0,0,2717
3132,63364,15415,11,0,0,2560
3133,18497,14138,12,0,0,2643
3134,23173,7843,8,0,0,2565
3135,51367,40004,24,0,0,2434
3136,34894,13955,17,0,0,2447
3137,7422,2229,3,0,0,2653
3138,16090,850,6,850,6,2592
3139,2784,0,0,0,0,2066
3140,54177,45403,15,500,1,2123
3141,29326,23061,7,0,0,2497
3142,26164,0,0,0,0,2566
3143,29518,2702,12,0,0,2532
3144,29754,500,1,0,0,2655
3145,8000,0,0,0,0,941
3146,69788,1500,3,1500,3,2705
3147,38042,7658,17,0,0,2606
3148,23894,6000,3,0,0,2705
3149,110628,63759,13,0,0,2654
3150,10839,190,1,190,1,2341
3151,47513,19904,13,0,0,2516
3152,16321,0,0,0,0,2710
3153,37550,0,0,0,0,2579
3154,37936,6211,12,0,0,2719
3155,38061,34227,18,3600,8,2649
3156,25934,370,3,0,0,2565
3157,54942,4200,10,4200,10,2610
3158,139423,54152,25,500,3,2677
3159,298505,130647,32,600,2,2483
3160,98753,1475,5,0,0,2619
3161,25157,830,3,0,0,2732
3162,24134,1250,3,0,0,2390
3163,6628,2125,8,0,0,2539
3164,14504,0,0,0,0,2329
3165,36665,3250,19,0,0,2951
3166,17481,1396,3,0,0,586
3167,33111,0,0,0,0,2461
3168,89237,37668,18,0,0,2533
3169,93028,40887,22,0,0,2507
3170,89094,55865,13,0,0,2404
3171,11109,53627,13,0,0,2623
3172,14957,0,0,0,0,2634
3173,17823,15323,8,0,0,1453
3174,8485,0,0,0,0,2111
3175,56756,10851,14,0,0,2068
3176,99196,28334,16,0,0,2595
3177,21736,6672,10,0,0,2544
3178,11324,11082,11,0,0,2661
3179,60109,2300,6,2300,6,2501
3180,129887,26810,10,810,3,2566
3181,18150,240,2,0,0,2538
3182,57432,13422,19,5100,12,2546
